PX,PY,cosP,sinP,dPX,dPY,dcosP,dsinP,P4,P5,P6
0.4605868554161782,1.4987240535183688,0.2937601348057592,0.9558791676770146,1.9270586541262384,-0.33784055718008,0.6055747662691839,-0.5186186781418608,1.14,1.32,0.0
2.3876455095424167,1.1608834963382888,0.8993349010749431,0.43726048953515384,-1.9033042553100419,0.5347100257562898,-0.6246735618553851,0.5242805385744733,0.0,0.99,0.5
0.48434125423237484,1.6955935220945786,0.274661339219558,0.9615410281096272,0.7859298401803718,-1.9250872162441328,0.7094076616723202,-1.1393279834344228,0.81,0.01,0.0
1.2702710944127467,-0.2294936941495543,0.9840690008918781,-0.17778695532479555,-1.220728789170333,1.935925538994659,-0.955048539833871,1.1773657730475307,0.0,1.13,0.71
0.049542305242413695,1.7064318448451048,0.02902046105800717,0.999578817722735,0.43613880674373257,-0.9070381402393807,0.4902192818819969,-0.14495019115351082,0.0,0.54,0.4
0.4856811119861463,0.7993937046057241,0.5192397429400041,0.8546286265692242,0.3234576943164623,-1.754426537721852,0.12718381426700454,-1.617607384260313,1.22,0.0,1.01
0.8091388063026086,-0.955032833116128,0.6464235572070086,-0.7629787576910888,-0.0797913907908715,1.8704361432777783,-0.02327973756046786,1.5450860265719755,0.0,0.0,0.15
0.7293474155117371,0.9154033101616504,0.6231438196465408,0.7821072688808867,1.8888986763075741,-2.146466721759152,0.2818149734676517,-1.2076064848205923,1.56,0.0,0.0
2.6182460918193113,-1.2310634115975017,0.9049587931141925,-0.4254992159397056,-2.119823222635316,2.0140173246807,-0.36794567742769546,1.2690731093128238,0.0,0.0,0.5
0.49842286918399525,0.7829539130831985,0.537013115686497,0.8435738933731182,1.9089347438412982,-2.5940733663387507,0.26209353713509254,-1.4447631792193278,1.74,0.0,0.68
2.4073576130252934,-1.8111194532555523,0.7991066528215895,-0.6011892858462096,-3.499859634793692,0.3184279419056253,-1.3897182995726476,-0.20576665020110863,1.04,0.0,1.68
